منذر القباني,أريد من الطالب أن يظهر اهتماما و رغبة في البحث عن الجواب. أنتم تريدون أجوبة جاهزة و الحياة ليست هكذا,حكم و أقوال عن الحياة 
محمد الغزالي,أسرع الناس إلى الشغب والتمرّدمن أُقصوا عن الرئاسة وهم إليها طامحون,حكم و أقوال عن الناس 
علي بن أبي طالب,"أسوأ الناس حالا من لا يثق بأحد لسوء ظنه، ولا يثق به أحد لسوء أثره.",حكم و أقوال عن الناس 
فرانسيس بيكون,أسوأ الناس عادة ما يعطون أفضل النصائح.,حكم و أقوال عن الناس 
محمد الرطيان,أسوأ ما يمكن أن يتعرض له فمك في هذه الحياة : أن (تغلقه) السلطة .. و (يفتحه) طبيب الأسنان !,حكم و أقوال عن الحياة 
مثل فارسي,أسوس الناس من قاد أبدان الرعية إلى طاعته بقلوبها,حكم و أقوال عن الناس 
فولتير,أشجع الناس من قاوم هوى نفسه وحبسها عن الدنيا.,حكم و أقوال عن الناس 
قول عربي,"أشد الناس بلاء وأكثرهم عناء من له لسان مطلق، وقلب مطبق، فهو لا يستطيع أن يسكت ولا يحسم أن يتكلم.",حكم و أقوال عن الناس 
أبو حامد الغزالي,"أشد الناس حماقة أقواهم اعتقاداً في فضل نفسه، وأثبت الناس عقلا أشدهم اتهاماً لنفسه.",حكم و أقوال عن الناس 
جبران خليل جبران,أشد الناس كآبه …. كئيب لا يعرف سبب كآبته.,حكم و أقوال عن الناس 
دونالد ترامب,أشعر أن هناك الكثير من الناس يستمعون لما أقوله.,حكم و أقوال عن الناس 
ابن المعتز,"أشقى الناس بالسلطان صاحبه، كما أن أقرب الأشياء إلى النار اسرعها احتراقا",حكم و أقوال عن الناس 
محمد الرطيان,"أشياء بسيطة من الممكن أن تمنحك الكثير دون أن تكلفك أي شيء ، منها : أن تبتسم في وجوه الناس .",حكم و أقوال عن الناس 
فيودور دوستويفسكي,أصبح الكلام كله ممل مضجر ! أنا أعرف هذا الكلام .. لقد كرره الناس ألف مرة حتى الان.,حكم و أقوال عن الناس 
محمود درويش,"أصبحت أعرف نوعية الناس ، بحديثهم عن الناس ، لا بكلامهم عن أنفسهم.",حكم و أقوال عن الناس 
واسيني الأعرج,أصبحت أعيش مثلما تشاء الحياة لا مثلما أشاء أنا,حكم و أقوال عن الحياة 
فيودور دوستويفسكي,"أصبحت فجأة لا أغضب من الناس , بل ما عدت ألاحظ وجودهم.",حكم و أقوال عن الناس 
مارك توين,أصدقاء جيدون وكتب جيدة وضمير نائم؛ تلك هي الحياة المثالية.,حكم و أقوال عن الحياة 
فيودور دوستويفسكي,أصعب ما يقدمه لك من تحب أن يصغر جميع الناس في عينك.,حكم و أقوال عن الناس 
سلمان العودة,"أصل السبق هو سبق القلوب، و هو ما يقل تنافس الناس فيه لخفائه و دقته و غفلة معظم الخلق عن تحقيقه",حكم و أقوال عن الناس 
أبو بكر الصديق,أصلح نفسك يصلح لك الناس .,حكم و أقوال عن الناس 
أبو بكر الصديق,أطوع الناس لله أشدهم بغضا لمعصيته.,حكم و أقوال عن الناس 
انديرا غاندي,"أظن أنه في وقت من الأوقات كانت الزعامة تعني العضلات، أما الآن فهي تعني التجاوب مع الناس.",حكم و أقوال عن الناس 
وودي آلن,"أعامل الناس بالمثل ، لست مجبر أن أجاملهم ولا هم مضطرون لتقبلي.",حكم و أقوال عن الناس 
مارك زوكربيرج,أعتقد أن الناس لديهم  هذه الرغبة  للتعبير عن من هم. و أعتقد أن هذا  الأمر كان دائما موجودا .,حكم و أقوال عن الناس 
عدنان الباجه جي,"أعتقد أن الناس يفقدون القفة في الطبقة السياسية سريعًا، وأنا لا ألومهم.",حكم و أقوال عن الناس 
علي بن أبي طالب,"أعجز الناس من عجز عن اكتساب الإخوان، وأعجز منه من ضيع من ظفر به منهم.",حكم و أقوال عن الناس 
عبد الله بن المقفع,"أعدل السِّيَرِ أن تقيس الناس بنفسك، فلا تأتي إليهم إلا ما ترضى أن يؤتى إليكَ. المقفع.",حكم و أقوال عن الناس 
خالد حسيني,أعرف الآن أن بعض الناس يخبؤون التعاسة بنفس الطريقة التي يخبئ الآخرون بها الحب,حكم و أقوال عن الناس 
وليم شكسبير,"أعظم النعم في الحياة راحة البال ، إن شعرت بها فأنت تملك كل شيء.",حكم و أقوال عن الحياة 
علي بن أبي طالب,أعقل الناس أعذرهم للناس,حكم و أقوال عن الناس 
بادما لاكشمي,"أعلم أن معظم الناس يستخدمون هاتفهم لمعرفة الوقت، ولكن هناك شيء رومانسي وجميل جدًا بشأن الساعة.",حكم و أقوال عن الناس 
ابن القيم,أغبى الناس من ضلَّ الطريق في آخر سفره و قد قارب المنزل,حكم و أقوال عن الناس 
ابن القيم,أغبى الناس من ضل في آخر سفره وقد قارب المنزل,حكم و أقوال عن الناس 
أفلاطون,أغلب الناس عند السلطة يصيرون أشرارا,حكم و أقوال عن الناس 
روبن شارما,أغلب الناس فكرتهم عن الانصات هي انه انتظار الطرف الاخر حتى يفرغ من حديثه ليتمكنوا من اقحام انفسهم,حكم و أقوال عن الناس 
عبد الله بن المقفع,أغنى الناس : أكثرهم إحساناً.,حكم و أقوال عن الناس 
أبو الطيب المتنبي,أفاضل الناس أعراض لذا الزمنيخلو من الهم أخلاهم من الفطن,حكم و أقوال عن الناس 
جبران خليل جبران,"أفضّل أن أكون أصغر الناس ولي أحلام أسعى إلى تحقيقها، على أن أكون أعظمهم ولكن مجردا من الأحلام.",حكم و أقوال عن الناس 
فرانك كلارك,أفضل أن أرى الناس يشكون في الحقيقة على أن أراهم يقبلون بالباطل.,حكم و أقوال عن الناس 
أرسطو,أفضل شيء هو ترك الحياة كما تترك مأدبة: لا عَطِشاً ولا ثَمِلاً.,حكم و أقوال عن الحياة 
فولتير,أفضل طريقة لإلزام الناس أن يقولو فينا خيرا هي أن نصنع الخير,حكم و أقوال عن الناس 
مارك زوكربيرج,أفعل كل شيء على هاتفي  كالكثير من الناس.,حكم و أقوال عن الناس 
نيلسون مانديلا,"أقف هنا أمامكم لا كنبي ، ولكن كخادم متواضع منكم ، أيها الناس .",حكم و أقوال عن الناس 
سفيان الثوري,أقلّ من معرفة الناس تقلّ غيبـتــك .,حكم و أقوال عن الناس 
ابن سينا,"أقوى الناس عقلاً وأزكاهم نفساً, من يكلم الناس على قدر عقولهم.",حكم و أقوال عن الناس 
إبراهيم نصر الله,أكان عليه أن يقتل فرداً من كل عائلة حتى يكون حنوناً على الناس إلى هذا الحد ؟,حكم و أقوال عن الناس 
ابن رشد,أكبر عدو للإسلام جاهل يكفّر الناس.,حكم و أقوال عن الناس 
الأم تريزا,أكبر مرض لهذا اليوم وهذا العصر هو أن الناس يشعرون بأنهم غير محبوبون.,حكم و أقوال عن الناس 
أحمد عمارة,أكتر حاجة تجيب تفاؤل في الحياة : إن الدنيا دي هتخلص !ا,حكم و أقوال عن الحياة 
